0.0013;0.0016;0.0037;
0.0017;0.0028;0.0053;
0.0013;0.0016;0.0037;
0.122;0.0016;0.1244;
0.0013;0.0016;0.0037;
0.0013;0.0012;0.0037;
0.0017;0.0012;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0029;0.0049;
0.1285;0.00170000000000001;0.1314;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0041;
0.0016;0.0017;0.0041;
0.0012;0.0016;0.0037;
0.0016;0.0053;0.0078;
0.0016;0.0016;0.0041;
0.0016;0.0012;0.0041;
0.0016;0.002;0.0045;
0.0012;0.002;0.0041;
0.0016;0.0025;0.0049;
0.0016;0.0021;0.0045;
0.0883;0.0037;0.0928;
0.0016;0.0021;0.0045;
0.0024;0.0017;0.0053;
0.0025;0.0016;0.0049;
0.0017;0.0016;0.0041;
0.0012;0.0016;0.0037;
0.089;0.00170000000000001;0.0915;
0.0012;0.0033;0.0054;
0.0891;0.00170000000000001;0.0916;
0.0012;0.0021;0.0041;
0.0012;0.0017;0.0037;
0.0012;0.0037;0.0058;
0.0915;0.0021;0.0944;
0.0016;0.0033;0.0057;
0.0017;0.0028;0.0054;
0.1367;0.00160000000000002;0.1391;
0.0017;0.0016;0.0041;
0.0017;0.0016;0.0041;
0.0013;0.002;0.0041;
0.0029;0.0021;0.0058;
0.0016;0.0017;0.0045;
0.0016;0.0017;0.0041;
0.0012;0.0021;0.0041;
0.0016;0.0033;0.0057;
0.0013;0.0016;0.0037;
0.1409;0.00320000000000001;0.145;
0.0012;0.0021;0.0041;
0.002;0.0017;0.0049;
0.0016;0.0037;0.0062;
0.1536;0.0045;0.1589;
0.0017;0.0033;0.007;
0.0012;0.0017;0.0037;
0.0016;0.0021;0.0045;
0.0013;0.0016;0.0037;
0.0012;0.0013;0.0033;
0.002;0.0013;0.0041;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0016;0.0037;
0.0016;0.0012;0.0037;
0.0013;0.0016;0.0037;
0.099;0.0033;0.1031;
0.0012;0.0029;0.0049;
0.2558;0.00119999999999998;0.2582;
0.0013;0.0028;0.005;
0.0016;0.0029;0.0053;
0.0012;0.0017;0.0037;
0.0017;0.0016;0.0041;
0.0017;0.0028;0.0054;
0.0013;0.0037;0.0058;
0.0989;0.0029;0.1026;
0.0017;0.0028;0.0058;
0.3493;0.00209999999999999;0.3522;
1.1984;0.00490000000000013;1.2042;
1.1413;0.00409999999999999;1.1462;
0.0017;0.0033;0.0058;
0.0016;0.0016;0.0041;
1.8019;0.00370000000000004;1.8064;
1.9402;0.00409999999999999;1.9456;
0.0016;0.0033;0.0057;
0.0017;0.0016;0.0041;
0.0041;0.0078;0.0132;
2.1833;0.00209999999999999;2.187;
2.244;0.00449999999999973;2.2498;
0.0016;0.0033;0.0061;
0.0017;0.0016;0.0046;
0.0016;0.0041;0.0065;
0.0016;0.0037;0.0062;
0.3153;0.00449999999999995;0.321;
0.0017;0.0033;0.0058;
0.0016;0.0033;0.0057;
2.7211;0.00450000000000017;2.7269;
3.2495;0.00240000000000018;3.2532;
4.0472;0.00370000000000026;4.0521;
0.0017;0.0032;0.0058;
0.0012;0.002;0.0045;
0.0028;0.0017;0.0053;
0.0012;0.0037;0.0057;
0.2694;0.00160000000000005;0.2718;
0.0013;0.0073;0.0099;
4.2606;0.00499999999999989;4.2668;
0.0021;0.0041;0.007;
4.4408;0.00539999999999985;4.4474;
4.7024;0.00699999999999967;4.7106;
5.0054;0.00410000000000021;5.0108;
0.0017;0.002;0.0049;
0.0025;0.0016;0.005;
0.0012;0.0041;0.0065;
0.1666;0.005;0.1724;
5.6405;0.00449999999999928;5.6467;
6.0334;0.00539999999999985;6.04;
6.6011;0.00660000000000061;6.6098;
0.0017;0.0033;0.0058;
0.0016;0.0037;0.0062;
0.0016;0.0029;0.0057;
0.0017;0.0049;0.0078;
0.0021;0.0028;0.0062;
0.002;0.0033;0.0065;
0.0021;0.002;0.005;
0.1215;0.002;0.1244;
0.0016;0.0041;0.0069;
0.0016;0.002;0.0045;
0.0016;0.0037;0.0061;
0.1844;0.002;0.1877;
0.002;0.0045;0.0078;
0.0016;0.0017;0.0045;
0.0016;0.0017;0.0045;
0.0016;0.0021;0.0049;
0.0012;0.005;0.007;
0.1244;0.0016;0.1273;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0025;0.0045;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0016;0.0017;0.0041;
0.0017;0.0016;0.0045;
0.0013;0.0016;0.0041;
0.0016;0.0016;0.0045;
0.1983;0.00159999999999999;0.2007;
0.0013;0.002;0.0041;
0.0017;0.0033;0.0058;
0.0012;0.0017;0.0041;
0.0016;0.0012;0.0041;
0.1432;0.00210000000000002;0.1465;
0.0016;0.0033;0.0057;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0115;0.0016;0.014;
0.0012;0.0016;0.0041;
0.0017;0.0032;0.0058;
0.0017;0.0033;0.0066;
0.0016;0.0033;0.0057;
0.2681;0.00169999999999998;0.2706;
0.0012;0.0054;0.0074;
0.0012;0.0016;0.0037;
0.0012;0.0037;0.0057;
0.0016;0.0041;0.0066;
0.0012;0.0041;0.0061;
0.1261;0.00320000000000001;0.1306;
0.0016;0.0033;0.0057;
0.0016;0.0017;0.0041;
0.1256;0.00210000000000002;0.1285;
0.002;0.0037;0.0066;
0.002;0.0029;0.0057;
1.1069;0.00370000000000004;1.1114;
0.0016;0.0033;0.0057;
0.0021;0.0016;0.0045;
0.0016;0.0037;0.0061;
0.1827;0.0139;0.1975;
0.0016;0.0136;0.016;
0.0012;0.0041;0.0062;
0.0016;0.0144;0.0172;
0.3999;0.00490000000000002;0.4056;
2.1784;0.00410000000000021;2.1833;
2.2892;0.00209999999999999;2.2925;
0.0012;0.0037;0.0057;
0.0012;0.0033;0.0053;
0.0013;0.0037;0.0058;
0.2709;0.00210000000000005;0.2738;
3.1161;0.00240000000000018;3.1198;
3.0696;0.00209999999999999;3.0729;
0.0021;0.0037;0.0066;
0.0016;0.0017;0.0045;
0.0016;0.0013;0.0037;
0.0012;0.0017;0.0037;
0.0016;0.0012;0.0037;
0.0012;0.0012;0.0032;
0.0013;0.0012;0.0033;
0.0012;0.0017;0.0037;
0.1351;0.00120000000000001;0.1375;
0.0012;0.0041;0.0061;
0.0016;0.0013;0.0037;
0.0013;0.0016;0.0037;
0.0016;0.0025;0.0049;
0.1359;0.00160000000000002;0.1384;
0.0016;0.0021;0.0045;
0.0012;0.0033;0.0053;
0.0016;0.0021;0.0045;
0.0016;0.0033;0.0062;
0.0016;0.0012;0.0041;
0.0012;0.0029;0.0049;
0.1958;0.00370000000000001;0.2003;
0.0017;0.0016;0.0041;
0.6183;0.00209999999999999;0.6216;
0.7575;0.0041000000000001;0.7628;
0.0017;0.0037;0.0062;
1.2222;0.00490000000000013;1.2279;
1.6467;0.00279999999999991;1.6504;
0.0012;0.007;0.0094;
0.0013;0.0188;0.021;
0.002;0.0016;0.0045;
0.0013;0.0037;0.0156;
0.0017;0.0032;0.0058;
0.0012;0.0021;0.0041;
0.0012;0.0016;0.0037;
0.0012;0.0037;0.0057;
0.0021;0.0016;0.0045;
0.0012;0.0029;0.0049;
0.1445;0.00170000000000001;0.147;
0.0017;0.0016;0.0041;
0.0017;0.0016;0.0041;
0.0013;0.0016;0.0037;
0.0016;0.0021;0.0045;
0.0017;0.0028;0.0058;
0.1454;0.00159999999999999;0.1478;
0.0013;0.0029;0.005;
0.0016;0.0012;0.0037;
0.2612;0.0045;0.2665;
0.0016;0.0033;0.0057;
0.0017;0.0012;0.0037;
0.0012;0.0033;0.0049;
0.2168;0.00120000000000001;0.2189;
0.8453;0.00329999999999997;0.8498;
1.0157;0.00329999999999986;1.0202;
0.0017;0.0012;0.0041;
0.0013;0.0033;0.0054;
0.0012;0.0021;0.0041;
0.0012;0.0033;0.0053;
0.0021;0.0012;0.0041;
0.2964;0.00330000000000003;0.3005;
0.0012;0.0029;0.0529;
0.0012;0.0017;0.0037;
0.5998;0.00329999999999997;0.6039;
0.0017;0.0016;0.0041;
0.0012;0.0017;0.0037;
0.0012;0.0025;0.0045;
0.0012;0.0033;0.0049;
0.2698;0.00159999999999999;0.273;
0.0012;0.0012;0.0033;
0.0012;0.0012;0.0033;
0.0013;0.0016;0.0037;
0.0013;0.0041;0.0062;
0.1585;0.00409999999999999;0.1634;
0.2418;0.00170000000000001;0.2443;
0.0012;0.0013;0.0033;
0.1581;0.0033;0.1622;
0.2397;0.0033;0.2438;
0.6688;0.00160000000000005;0.6713;
0.0016;0.0029;0.0053;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0016;0.0037;
0.1556;0.00170000000000001;0.1581;
0.2365;0.00240000000000001;0.2398;
0.0024;0.0033;0.0065;
0.0017;0.0016;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0033;
0.0012;0.0017;0.0037;
0.0012;0.0033;0.0053;
0.0016;0.0029;0.0053;
0.0017;0.0028;0.0054;
0.0012;0.0012;0.0032;
0.0013;0.0016;0.0037;
0.0013;0.0037;0.0058;
0.7242;0.00290000000000001;0.7291;
0.0016;0.0021;0.0045;
0.0016;0.0017;0.0045;
0.0016;0.0017;0.0041;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0041;
0.2426;0.00209999999999999;0.2459;
0.0013;0.0012;0.0033;
0.0012;0.0058;0.0078;
0.0017;0.0016;0.0045;
0.317;0.00369999999999998;0.3215;
0.0016;0.0037;0.0061;
0.0017;0.0016;0.0041;
0.0012;0.0017;0.0037;
0.0016;0.0029;0.0053;
0.0013;0.0016;0.0037;
0.0013;0.0028;0.005;
0.0012;0.0016;0.0036;
0.0013;0.0016;0.0037;
0.2505;0.00159999999999999;0.2533;
0.0016;0.0012;0.0036;
0.0013;0.0016;0.0037;
0.0013;0.0016;0.0037;
0.0013;0.0012;0.0033;
0.0013;0.0041;0.0062;
0.0016;0.0017;0.0041;
0.0012;0.0016;0.0037;
0.0017;0.0016;0.0042;
0.0013;0.0016;0.0037;
0.0013;0.0016;0.0045;
0.0013;0.0033;0.0054;
0.1687;0.00170000000000001;0.1716;
0.0012;0.0017;0.0037;
0.0016;0.0013;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0016;0.0037;
0.002;0.0033;0.0061;
0.2903;0.002;0.2931;
0.0013;0.0037;0.0058;
0.0016;0.0017;0.0041;
0.0012;0.0021;0.0041;
0.0016;0.0017;0.0041;
0.1699;0.00170000000000001;0.1728;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0033;0.0053;
0.0016;0.0013;0.0037;
0.0012;0.0033;0.0053;
0.0016;0.0013;0.0041;
0.0012;0.0017;0.0037;
0.0012;0.0016;0.0037;
0.0013;0.0033;0.005;
0.002;0.0017;0.0045;
0.0016;0.0037;0.0061;
0.1753;0.00169999999999998;0.1778;
0.0012;0.0017;0.0037;
0.0012;0.0016;0.0037;
0.0012;0.0017;0.0037;
0.0016;0.0037;0.0061;
0.0016;0.0017;0.0041;
0.0017;0.0016;0.0041;
0.0012;0.0021;0.0041;
0.0016;0.0017;0.0045;
0.0016;0.0017;0.0041;
0.0012;0.0017;0.0037;
0.0012;0.0021;0.0041;
0.0012;0.0037;0.0057;
0.3736;0.00330000000000003;0.3777;
0.0017;0.0037;0.0066;
0.0016;0.0012;0.0037;
0.0012;0.0016;0.0037;
0.0012;0.0013;0.0033;
0.0012;0.0012;0.0033;
0.0013;0.0061;0.0082;
0.0111;0.0017;0.0136;
0.0016;0.0115;0.0139;
0.0013;0.0016;0.0037;
0.0012;0.0111;0.0135;
0.2878;0.00159999999999999;0.2911;
0.002;0.0033;0.0061;
0.2016;0.00209999999999999;0.2049;
0.0017;0.0012;0.0041;
0.0017;0.0016;0.0041;
0.0017;0.002;0.0045;
0.0017;0.0016;0.0045;
0.0017;0.0016;0.0041;
0.0017;0.0016;0.0045;
0.0017;0.002;0.0046;
0.0017;0.0016;0.0042;
0.0017;0.0016;0.0041;
0.0013;0.0016;0.0037;
0.0013;0.0016;0.0037;
0.0103;0.0037;0.0148;
0.0115;0.002;0.0143;
0.0017;0.0041;0.007;
0.0012;0.0017;0.0037;
0.0012;0.0107;0.0127;
0.0013;0.0016;0.0037;
0.0016;0.0033;0.0057;
0.2422;0.00170000000000001;0.2451;
0.002;0.0021;0.0049;
0.0017;0.0016;0.0054;
0.0012;0.0021;0.0041;
0.0016;0.0017;0.0041;
0.0012;0.0033;0.0053;
0.2373;0.00169999999999998;0.2398;
0.0016;0.0017;0.0041;
0.002;0.0017;0.0049;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0033;0.0053;
0.0013;0.0016;0.0037;
0.0013;0.0016;0.0037;
0.0012;0.0033;0.0053;
0.0016;0.0017;0.0041;
0.0016;0.0017;0.0041;
0.0012;0.0017;0.0041;
0.0012;0.0017;0.0037;
0.002;0.0033;0.0061;
0.0017;0.0033;0.0058;
0.3038;0.00329999999999997;0.3079;
0.0016;0.0017;0.0041;
0.0012;0.0017;0.0037;
0.0016;0.0017;0.0041;
0.3223;0.00370000000000004;0.3268;
0.0016;0.0029;0.0053;
0.0041;0.0033;0.0098;
0.0012;0.0017;0.0041;
0.0012;0.0017;0.0041;
0.0016;0.0017;0.0057;
0.0013;0.0024;0.005;
0.0012;0.0037;0.0057;
0.0012;0.0017;0.0037;
0.0016;0.0033;0.0058;
0.0017;0.0037;0.0062;
0.0016;0.0037;0.0062;
0.2984;0.00369999999999998;0.3029;
0.0017;0.0012;0.0041;
0.0017;0.0012;0.0037;
0.0013;0.0041;0.0062;
0.0016;0.0012;0.0037;
0.0012;0.0029;0.0049;
0.0016;0.0013;0.0041;
0.0012;0.0012;0.0045;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0012;0.0033;
0.0012;0.0016;0.0037;
0.0016;0.0012;0.0037;
0.0021;0.0119;0.0148;
0.0017;0.0012;0.0037;
0.0016;0.0013;0.0037;
0.0012;0.0017;0.0041;
0.2176;0.00160000000000002;0.22;
0.0013;0.0033;0.0054;
0.5394;0.00170000000000003;0.5423;
0.6372;0.00529999999999997;0.6433;
0.0017;0.0033;0.0058;
0.0016;0.0033;0.0057;
1.0502;0.00370000000000004;1.0547;
0.0013;0.0016;0.0037;
0.0008;0.0021;0.0045;
0.0013;0.002;0.0046;
0.0017;0.0016;0.0041;
0.0013;0.0033;0.0054;
0.0012;0.0017;0.0037;
0.0012;0.0025;0.0045;
0.0016;0.0012;0.0037;
0.2093;0.00169999999999998;0.2118;
0.0012;0.0033;0.0053;
0.0012;0.0041;0.0061;
0.9882;0.002;0.9915;
0.0012;0.0017;0.0037;
0.0012;0.0033;0.0053;
0.2513;0.002;0.2545;
0.0012;0.002;0.0041;
0.2253;0.00170000000000001;0.2278;
0.3186;0.00159999999999999;0.3211;
0.0012;0.0016;0.0037;
0.0012;0.0016;0.0041;
0.0029;0.0017;0.0058;
0.0016;0.0017;0.0049;
0.0012;0.0041;0.0062;
0.3378;0.00209999999999999;0.3411;
0.0017;0.0041;0.0066;
0.2185;0.00159999999999999;0.2209;
0.0012;0.0016;0.0036;
0.0013;0.0016;0.0037;
0.0017;0.0032;0.0058;
0.0016;0.0025;0.0049;
0.0016;0.0017;0.0041;
0.0012;0.0016;0.0037;
0.5591;0.00369999999999993;0.564;
0.6717;0.00209999999999999;0.6746;
0.0012;0.0033;0.0053;
0.0017;0.0024;0.005;
0.0016;0.0017;0.0045;
0.0016;0.0017;0.0041;
0.0016;0.0017;0.0041;
0.0012;0.0021;0.0041;
0.0016;0.0017;0.0041;
0.3255;0.00369999999999998;0.3301;
0.0127;0.0041;0.018;
0.6668;0.00360000000000005;0.6713;
1.0054;0.00209999999999999;1.0083;
0.0012;0.0041;0.0062;
6.6484;0.00250000000000039;6.6525;
0.0012;0.0021;0.0041;
0.0012;0.0021;0.0041;
0.0012;0.0037;0.0058;
0.0012;0.002;0.0041;
0.3452;0.005;0.351;
0.0016;0.0037;0.0061;
0.0013;0.002;0.0041;
0.0017;0.0016;0.0041;
1.0309;0.00209999999999999;1.0342;
0.0017;0.0045;0.007;
8.0664;0.0024999999999995;8.0709;
0.0016;0.0045;0.0074;
0.0016;0.0049;0.0074;
0.0016;0.0033;0.0057;
0.0017;0.0016;0.0045;
0.0017;0.0033;0.0058;
0.236;0.00170000000000001;0.2385;
0.351;0.00210000000000005;0.3543;
0.0017;0.0012;0.0041;
0.2262;0.00369999999999998;0.2307;
0.0012;0.0033;0.0053;
0.0017;0.0012;0.0037;
0.0013;0.0028;0.005;
0.3859;0.002;0.3887;
0.0012;0.0016;0.0036;
0.0013;0.0016;0.0037;
0.0013;0.0024;0.0054;
0.0016;0.0033;0.0057;
1.4776;0.002;1.4804;
0.0017;0.0041;0.0066;
0.2291;0.0033;0.2332;
11.5093;0.00530000000000008;11.5158;
0.0016;0.0049;0.0074;
0.229;0.005;0.2348;
13.4015;0.00239999999999974;13.4056;
0.0017;0.0016;0.0045;
0.0017;0.0037;0.0062;
0.0016;0.0033;0.0057;
0.0017;0.0016;0.0045;
0.0013;0.0016;0.0037;
0.0013;0.0016;0.0037;
0.0041;0.0021;0.007;
0.0021;0.0016;0.0045;
0.0017;0.0024;0.0054;
0.0016;0.0025;0.0049;
0.0016;0.0017;0.0045;
0.0021;0.0016;0.0045;
0.0021;0.002;0.0049;
0.0013;0.0037;0.0058;
0.0012;0.0017;0.0037;
0.2369;0.00159999999999999;0.2398;
0.0016;0.0037;0.0061;
0.2369;0.00290000000000001;0.241;
0.0016;0.005;0.0078;
0.0012;0.0033;0.0053;
0.402;0.00409999999999999;0.4069;
0.0017;0.0037;0.0062;
0.0016;0.0012;0.0037;
0.0012;0.0016;0.0037;
0.0013;0.002;0.0042;
0.0016;0.0016;0.0041;
0.0024;0.0033;0.0069;
0.0017;0.0032;0.0062;
0.358;0.0045;0.3633;
1.1048;0.0135000000000001;1.1192;
0.0017;0.0033;0.0058;
2.4805;0.00369999999999981;2.485;
0.0013;0.0024;0.0045;
0.0013;0.0016;0.0037;
0.0013;0.0032;0.0054;
0.4828;0.00159999999999999;0.4856;
0.0013;0.0033;0.0054;
0.0016;0.0012;0.0041;
0.0016;0.0012;0.0037;
0.0013;0.002;0.0042;
0.0012;0.0037;0.0057;
0.0012;0.0033;0.0054;
0.0013;0.0037;0.0058;
0.528;0.00409999999999999;0.5329;
0.6277;0.00169999999999992;0.6306;
0.0012;0.0037;0.0058;
0.0012;0.0033;0.0053;
0.0012;0.0021;0.0041;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0033;
0.0012;0.0041;0.0061;
1.6361;0.00369999999999981;1.6406;
1.9189;0.00170000000000003;1.9218;
0.0012;0.0033;0.0053;
0.0017;0.0016;0.0041;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0016;0.0037;
0.0012;0.0029;0.0049;
0.2771;0.00159999999999999;0.28;
0.0016;0.0041;0.0065;
0.5698;0.00170000000000003;0.5731;
0.0017;0.0016;0.0041;
0.0016;0.0017;0.0041;
0.0012;0.0017;0.0037;
0.0012;0.0017;0.0037;
0.0012;0.0045;0.0065;
1.4419;0.00449999999999995;1.4476;
0.0013;0.0028;0.005;
